,start_time,end_time,bus_id,route_name,direction
4603,2024-08-31 22:56:02,2024-08-31 23:08:02,2241,901 State Fair - Hub,hub-bound
1332,2024-08-31 23:01:01,2024-08-31 23:09:01,1768,909 Destiny USA,Destiny USA-bound
2045,2024-08-31 23:03:03,2024-08-31 23:29:01,1779,907 Long Branch Park,Long Branch Park-bound
2694,2024-08-31 23:04:01,2024-09-01 01:45:05,1901,907 Long Branch Park,Long Branch Park-bound
984,2024-08-31 23:06:03,2024-08-31 23:36:01,1763,907 Long Branch Park,Long Branch Park-bound
4866,2024-08-31 23:07:01,2024-08-31 23:37:02,2247,901 State Fair - Hub,Fairgrounds-bound
880,2024-08-31 23:08:02,2024-08-31 23:21:01,1761,907 Long Branch Park,Fairgrounds-bound
4604,2024-08-31 23:08:02,2024-08-31 23:27:02,2241,901 State Fair - Hub,Fairgrounds-bound
2557,2024-08-31 23:09:01,2024-08-31 23:19:02,1900,907 Long Branch Park,Fairgrounds-bound
1333,2024-08-31 23:09:01,2024-08-31 23:26:01,1768,909 Destiny USA,Fairgrounds-bound
4246,2024-08-31 23:12:02,2024-08-31 23:26:01,2237,909 Destiny USA,Destiny USA-bound
3187,2024-08-31 23:15:01,2024-08-31 23:35:03,1909,909 Destiny USA,Fairgrounds-bound
2894,2024-08-31 23:17:01,2024-08-31 23:34:01,1903,909 Destiny USA,Destiny USA-bound
881,2024-08-31 23:21:01,2024-08-31 23:56:02,1761,907 Long Branch Park,Long Branch Park-bound
3862,2024-08-31 23:24:00,2024-08-31 23:43:01,2230,909 Destiny USA,Fairgrounds-bound
1334,2024-08-31 23:26:01,2024-08-31 23:44:02,1768,909 Destiny USA,Destiny USA-bound
4247,2024-08-31 23:26:01,2024-08-31 23:51:01,2237,909 Destiny USA,Fairgrounds-bound
4605,2024-08-31 23:27:02,2024-08-31 23:44:02,2241,901 State Fair - Hub,hub-bound
2046,2024-08-31 23:29:01,2024-08-31 23:45:03,1779,907 Long Branch Park,Fairgrounds-bound
2895,2024-08-31 23:34:01,2024-08-31 23:56:02,1903,909 Destiny USA,Fairgrounds-bound
3188,2024-08-31 23:35:03,2024-08-31 23:53:01,1909,909 Destiny USA,Destiny USA-bound
985,2024-08-31 23:36:01,2024-09-01 00:00:01,1763,907 Long Branch Park,Fairgrounds-bound
4867,2024-08-31 23:37:02,2024-09-01 00:00:01,2247,901 State Fair - Hub,hub-bound
3863,2024-08-31 23:43:01,2024-09-01 00:02:02,2230,909 Destiny USA,Destiny USA-bound
4606,2024-08-31 23:44:02,2024-08-31 23:57:03,2241,901 State Fair - Hub,Fairgrounds-bound
1335,2024-08-31 23:44:02,2024-09-01 00:05:02,1768,909 Destiny USA,Fairgrounds-bound
2047,2024-08-31 23:45:03,2024-09-01 00:07:01,1779,907 Long Branch Park,Long Branch Park-bound
4248,2024-08-31 23:51:01,2024-09-01 00:19:01,2237,909 Destiny USA,Destiny USA-bound
3189,2024-08-31 23:53:01,2024-09-01 00:07:01,1909,909 Destiny USA,Fairgrounds-bound
882,2024-08-31 23:56:02,2024-09-01 00:18:01,1761,907 Long Branch Park,Fairgrounds-bound
2896,2024-08-31 23:56:02,2024-09-01 00:04:02,1903,909 Destiny USA,Destiny USA-bound
4607,2024-08-31 23:57:03,2024-09-01 00:07:01,2241,901 State Fair - Hub,hub-bound
4868,2024-09-01 00:00:01,2024-09-01 00:19:01,2247,901 State Fair - Hub,Fairgrounds-bound
986,2024-09-01 00:00:01,2024-09-01 00:25:02,1763,907 Long Branch Park,Long Branch Park-bound
3864,2024-09-01 00:02:02,2024-09-01 00:19:01,2230,909 Destiny USA,Fairgrounds-bound
2897,2024-09-01 00:04:02,2024-09-01 01:24:02,1903,909 Destiny USA,Fairgrounds-bound
1203,2024-09-01 00:04:02,2024-09-01 00:14:01,1767,909 Destiny USA,Fairgrounds-bound
1336,2024-09-01 00:05:02,2024-09-01 00:25:02,1768,909 Destiny USA,Destiny USA-bound
2048,2024-09-01 00:07:01,2024-09-01 00:28:02,1779,907 Long Branch Park,Fairgrounds-bound
3190,2024-09-01 00:07:01,2024-09-01 00:15:01,1909,909 Destiny USA,Destiny USA-bound
1436,2024-09-01 00:10:02,2024-09-01 00:21:01,1770,909 Destiny USA,Fairgrounds-bound
1204,2024-09-01 00:14:01,2024-09-01 00:28:02,1767,909 Destiny USA,Destiny USA-bound
883,2024-09-01 00:18:01,2024-09-01 00:36:01,1761,907 Long Branch Park,Long Branch Park-bound
4869,2024-09-01 00:19:01,2024-09-01 00:40:03,2247,901 State Fair - Hub,hub-bound
3865,2024-09-01 00:19:01,2024-09-01 00:39:01,2230,909 Destiny USA,Destiny USA-bound
1437,2024-09-01 00:21:01,2024-09-01 00:33:02,1770,909 Destiny USA,Destiny USA-bound
987,2024-09-01 00:25:02,2024-09-01 00:42:02,1763,907 Long Branch Park,Fairgrounds-bound
1205,2024-09-01 00:28:02,2024-09-01 00:41:01,1767,909 Destiny USA,Fairgrounds-bound
2049,2024-09-01 00:28:02,2024-09-01 00:46:02,1779,907 Long Branch Park,Long Branch Park-bound
2558,2024-09-01 00:30:03,2024-09-01 00:40:03,1900,901 State Fair - Hub,Fairgrounds-bound
336,2024-09-01 00:32:01,2024-09-01 00:38:01,1751,909 Destiny USA,Fairgrounds-bound
1438,2024-09-01 00:33:02,2024-09-01 00:49:02,1770,909 Destiny USA,Fairgrounds-bound
884,2024-09-01 00:36:01,2024-09-01 00:57:01,1761,907 Long Branch Park,Fairgrounds-bound
337,2024-09-01 00:38:01,2024-09-01 00:57:01,1751,909 Destiny USA,Destiny USA-bound
3866,2024-09-01 00:39:01,2024-09-01 00:56:02,2230,909 Destiny USA,Fairgrounds-bound
2559,2024-09-01 00:40:03,2024-09-01 00:59:01,1900,901 State Fair - Hub,hub-bound
4870,2024-09-01 00:40:03,2024-09-01 00:58:01,2247,901 State Fair - Hub,Fairgrounds-bound
1206,2024-09-01 00:41:01,2024-09-01 00:54:01,1767,909 Destiny USA,Destiny USA-bound
988,2024-09-01 00:42:02,2024-09-01 01:04:03,1763,907 Long Branch Park,Long Branch Park-bound
2050,2024-09-01 00:46:02,2024-09-01 01:09:01,1779,907 Long Branch Park,Fairgrounds-bound
1439,2024-09-01 00:49:02,2024-09-01 01:04:03,1770,909 Destiny USA,Destiny USA-bound
1207,2024-09-01 00:54:01,2024-09-01 01:07:01,1767,909 Destiny USA,Fairgrounds-bound
3867,2024-09-01 00:56:02,2024-09-01 01:16:02,2230,909 Destiny USA,Destiny USA-bound
885,2024-09-01 00:57:01,2024-09-01 01:17:02,1761,907 Long Branch Park,Long Branch Park-bound
338,2024-09-01 00:57:01,2024-09-01 01:07:01,1751,909 Destiny USA,Fairgrounds-bound
4871,2024-09-01 00:58:01,2024-09-01 01:22:02,2247,901 State Fair - Hub,hub-bound
2560,2024-09-01 00:59:01,2024-09-01 01:12:02,1900,901 State Fair - Hub,Fairgrounds-bound
989,2024-09-01 01:04:03,2024-09-01 01:22:02,1763,907 Long Branch Park,Fairgrounds-bound
1440,2024-09-01 01:04:03,2024-09-01 01:19:02,1770,909 Destiny USA,Fairgrounds-bound
339,2024-09-01 01:07:01,2024-09-01 01:36:02,1751,909 Destiny USA,Destiny USA-bound
1208,2024-09-01 01:07:01,2024-09-01 01:19:02,1767,909 Destiny USA,Destiny USA-bound
2051,2024-09-01 01:09:01,2024-09-01 01:29:01,1779,907 Long Branch Park,Long Branch Park-bound
2561,2024-09-01 01:12:02,2024-09-01 01:39:02,1900,901 State Fair - Hub,hub-bound
3615,2024-09-01 01:14:02,2024-09-01 03:28:01,2021,901 State Fair - Hub,hub-bound
3868,2024-09-01 01:16:02,2024-09-01 01:29:01,2230,909 Destiny USA,Fairgrounds-bound
1102,2024-09-01 01:16:02,2024-09-01 02:16:02,1765,907 Long Branch Park,Long Branch Park-bound
886,2024-09-01 01:17:02,2024-09-01 01:42:01,1761,907 Long Branch Park,Fairgrounds-bound
1441,2024-09-01 01:19:02,2024-09-01 01:49:02,1770,909 Destiny USA,Destiny USA-bound
1209,2024-09-01 01:19:02,2024-09-01 01:33:01,1767,909 Destiny USA,Fairgrounds-bound
4872,2024-09-01 01:22:02,2024-09-01 01:42:01,2247,901 State Fair - Hub,Fairgrounds-bound
3869,2024-09-01 01:29:01,2024-09-01 02:07:02,2230,909 Destiny USA,Destiny USA-bound
2052,2024-09-01 01:29:01,2024-09-01 01:42:01,1779,907 Long Branch Park,Fairgrounds-bound
1210,2024-09-01 01:33:01,2024-09-01 02:12:01,1767,909 Destiny USA,Destiny USA-bound
340,2024-09-01 01:36:02,2024-09-01 01:47:01,1751,909 Destiny USA,Fairgrounds-bound
2562,2024-09-01 01:39:02,2024-09-01 01:52:02,1900,901 State Fair - Hub,Fairgrounds-bound
4873,2024-09-01 01:42:01,2024-09-01 01:58:01,2247,901 State Fair - Hub,hub-bound
2695,2024-09-01 01:45:05,2024-09-01 01:56:01,1901,907 Long Branch Park,Fairgrounds-bound
341,2024-09-01 01:47:01,2024-09-01 02:31:01,1751,909 Destiny USA,Destiny USA-bound
1442,2024-09-01 01:49:02,2024-09-01 02:04:01,1770,909 Destiny USA,Fairgrounds-bound
2563,2024-09-01 01:52:02,2024-09-01 02:17:01,1900,901 State Fair - Hub,hub-bound
2898,2024-09-01 01:55:01,2024-09-01 02:14:02,1903,907 Long Branch Park,Fairgrounds-bound
2696,2024-09-01 01:56:01,2024-09-01 02:35:02,1901,907 Long Branch Park,Long Branch Park-bound
4874,2024-09-01 01:58:01,2024-09-01 02:21:01,2247,901 State Fair - Hub,Fairgrounds-bound
1443,2024-09-01 02:04:01,2024-09-01 02:37:02,1770,909 Destiny USA,Destiny USA-bound
3870,2024-09-01 02:07:02,2024-09-01 02:20:02,2230,909 Destiny USA,Fairgrounds-bound
1211,2024-09-01 02:12:01,2024-09-01 02:22:01,1767,909 Destiny USA,Fairgrounds-bound
2899,2024-09-01 02:14:02,2024-09-01 02:40:02,1903,907 Long Branch Park,Long Branch Park-bound
1103,2024-09-01 02:16:02,2024-09-01 02:34:03,1765,907 Long Branch Park,Fairgrounds-bound
2564,2024-09-01 02:17:01,2024-09-01 02:33:01,1900,901 State Fair - Hub,Fairgrounds-bound
3871,2024-09-01 02:20:02,2024-09-01 02:30:02,2230,909 Destiny USA,Destiny USA-bound
4875,2024-09-01 02:21:01,2024-09-01 02:35:02,2247,901 State Fair - Hub,hub-bound
1212,2024-09-01 02:22:01,2024-09-01 02:56:02,1767,909 Destiny USA,Destiny USA-bound
342,2024-09-01 02:31:01,2024-09-01 02:41:00,1751,909 Destiny USA,Fairgrounds-bound
2565,2024-09-01 02:33:01,2024-09-01 03:08:03,1900,901 State Fair - Hub,hub-bound
1104,2024-09-01 02:34:03,2024-09-01 03:10:01,1765,907 Long Branch Park,Long Branch Park-bound
4876,2024-09-01 02:35:02,2024-09-01 02:48:01,2247,901 State Fair - Hub,Fairgrounds-bound
2697,2024-09-01 02:35:02,2024-09-01 02:47:01,1901,907 Long Branch Park,Fairgrounds-bound
1444,2024-09-01 02:37:02,2024-09-01 02:52:01,1770,909 Destiny USA,Fairgrounds-bound
2900,2024-09-01 02:40:02,2024-09-01 02:51:01,1903,907 Long Branch Park,Fairgrounds-bound
343,2024-09-01 02:41:00,2024-09-01 03:25:01,1751,909 Destiny USA,Destiny USA-bound
2698,2024-09-01 02:47:01,2024-09-01 03:24:02,1901,907 Long Branch Park,Long Branch Park-bound
4877,2024-09-01 02:48:01,2024-09-01 03:22:02,2247,901 State Fair - Hub,hub-bound
1445,2024-09-01 02:52:01,2024-09-01 03:05:02,1770,909 Destiny USA,Destiny USA-bound
1105,2024-09-01 03:10:01,2024-09-01 03:27:01,1765,907 Long Branch Park,Fairgrounds-bound
2699,2024-09-01 03:24:02,2024-09-01 03:36:02,1901,907 Long Branch Park,Fairgrounds-bound
4710,2024-09-01 10:29:02,2024-09-01 10:43:02,2242,901 State Fair - Hub,Fairgrounds-bound
4711,2024-09-01 10:43:02,2024-09-01 10:55:03,2242,901 State Fair - Hub,hub-bound
4712,2024-09-01 10:55:03,2024-09-01 11:41:01,2242,901 State Fair - Hub,Fairgrounds-bound
4713,2024-09-01 11:41:01,2024-09-01 11:51:02,2242,901 State Fair - Hub,hub-bound
4714,2024-09-01 11:51:02,2024-09-01 12:44:01,2242,901 State Fair - Hub,Fairgrounds-bound
2566,2024-09-01 12:32:02,2024-09-01 12:46:01,1900,901 State Fair - Hub,Fairgrounds-bound
1213,2024-09-01 12:32:02,2024-09-01 13:00:02,1767,909 Destiny USA,Fairgrounds-bound
4715,2024-09-01 12:44:01,2024-09-01 12:58:02,2242,901 State Fair - Hub,hub-bound
3191,2024-09-01 12:45:03,2024-09-01 13:27:02,1909,909 Destiny USA,Fairgrounds-bound
548,2024-09-01 12:46:01,2024-09-01 12:53:02,1755,907 Long Branch Park,Fairgrounds-bound
4249,2024-09-01 12:48:01,2024-09-01 12:57:02,2237,909 Destiny USA,Fairgrounds-bound
1855,2024-09-01 12:48:01,2024-09-01 12:57:02,1776,909 Destiny USA,Fairgrounds-bound
344,2024-09-01 12:51:01,2024-09-01 13:06:02,1751,901 State Fair - Hub,Fairgrounds-bound
549,2024-09-01 12:53:02,2024-09-01 13:03:02,1755,907 Long Branch Park,Long Branch Park-bound
2567,2024-09-01 12:55:01,2024-09-01 13:16:01,1900,907 Long Branch Park,Fairgrounds-bound
4716,2024-09-01 12:58:02,2024-09-01 13:27:02,2242,901 State Fair - Hub,Fairgrounds-bound
2700,2024-09-01 13:00:02,2024-09-01 13:16:01,1901,909 Destiny USA,Fairgrounds-bound
1214,2024-09-01 13:00:02,2024-09-01 13:10:01,1767,909 Destiny USA,Destiny USA-bound
1106,2024-09-01 13:01:02,2024-09-01 13:11:01,1765,909 Destiny USA,Fairgrounds-bound
550,2024-09-01 13:03:02,2024-09-01 13:40:02,1755,907 Long Branch Park,Fairgrounds-bound
345,2024-09-01 13:06:02,2024-09-01 13:17:01,1751,901 State Fair - Hub,hub-bound
1215,2024-09-01 13:10:01,2024-09-01 13:39:01,1767,909 Destiny USA,Fairgrounds-bound
1107,2024-09-01 13:11:01,2024-09-01 13:18:02,1765,909 Destiny USA,Destiny USA-bound
2568,2024-09-01 13:16:01,2024-09-01 13:31:02,1900,907 Long Branch Park,Long Branch Park-bound
2701,2024-09-01 13:16:01,2024-09-01 13:23:01,1901,909 Destiny USA,Destiny USA-bound
346,2024-09-01 13:17:01,2024-09-01 13:32:02,1751,901 State Fair - Hub,Fairgrounds-bound
1108,2024-09-01 13:18:02,2024-09-01 13:48:02,1765,909 Destiny USA,Fairgrounds-bound
2702,2024-09-01 13:23:01,2024-09-01 13:53:01,1901,909 Destiny USA,Fairgrounds-bound
4717,2024-09-01 13:27:02,2024-09-01 13:41:02,2242,901 State Fair - Hub,hub-bound
3192,2024-09-01 13:27:02,2024-09-01 13:37:01,1909,909 Destiny USA,Destiny USA-bound
2569,2024-09-01 13:31:02,2024-09-01 13:53:01,1900,907 Long Branch Park,Fairgrounds-bound
347,2024-09-01 13:32:02,2024-09-01 13:45:03,1751,901 State Fair - Hub,hub-bound
3193,2024-09-01 13:37:01,2024-09-01 14:00:02,1909,909 Destiny USA,Fairgrounds-bound
1216,2024-09-01 13:39:01,2024-09-01 13:53:01,1767,909 Destiny USA,Destiny USA-bound
551,2024-09-01 13:40:02,2024-09-01 13:56:01,1755,907 Long Branch Park,Long Branch Park-bound
4718,2024-09-01 13:41:02,2024-09-01 14:09:01,2242,901 State Fair - Hub,Fairgrounds-bound
348,2024-09-01 13:45:03,2024-09-01 14:01:02,1751,901 State Fair - Hub,Fairgrounds-bound
1109,2024-09-01 13:48:02,2024-09-01 13:59:02,1765,909 Destiny USA,Destiny USA-bound
2703,2024-09-01 13:53:01,2024-09-01 14:06:03,1901,909 Destiny USA,Destiny USA-bound
2570,2024-09-01 13:53:01,2024-09-01 14:07:01,1900,907 Long Branch Park,Long Branch Park-bound
1217,2024-09-01 13:53:01,2024-09-01 14:12:02,1767,909 Destiny USA,Fairgrounds-bound
552,2024-09-01 13:56:01,2024-09-01 14:18:01,1755,907 Long Branch Park,Fairgrounds-bound
1110,2024-09-01 13:59:02,2024-09-01 14:20:01,1765,909 Destiny USA,Fairgrounds-bound
3194,2024-09-01 14:00:02,2024-09-01 14:11:02,1909,909 Destiny USA,Destiny USA-bound
349,2024-09-01 14:01:02,2024-09-01 14:13:01,1751,901 State Fair - Hub,hub-bound
1446,2024-09-01 14:03:02,2024-09-01 14:13:01,1770,909 Destiny USA,Fairgrounds-bound
2704,2024-09-01 14:06:03,2024-09-01 14:30:03,1901,909 Destiny USA,Fairgrounds-bound
2571,2024-09-01 14:07:01,2024-09-01 14:25:03,1900,907 Long Branch Park,Fairgrounds-bound
4719,2024-09-01 14:09:01,2024-09-01 14:22:01,2242,901 State Fair - Hub,hub-bound
3195,2024-09-01 14:11:02,2024-09-01 14:31:01,1909,909 Destiny USA,Fairgrounds-bound
1218,2024-09-01 14:12:02,2024-09-01 14:22:01,1767,909 Destiny USA,Destiny USA-bound
350,2024-09-01 14:13:01,2024-09-01 14:33:01,1751,901 State Fair - Hub,Fairgrounds-bound
553,2024-09-01 14:18:01,2024-09-01 14:37:02,1755,907 Long Branch Park,Long Branch Park-bound
1111,2024-09-01 14:20:01,2024-09-01 14:33:01,1765,909 Destiny USA,Destiny USA-bound
1219,2024-09-01 14:22:01,2024-09-01 14:39:02,1767,909 Destiny USA,Fairgrounds-bound
4720,2024-09-01 14:22:01,2024-09-01 14:43:01,2242,901 State Fair - Hub,Fairgrounds-bound
2572,2024-09-01 14:25:03,2024-09-01 14:45:02,1900,907 Long Branch Park,Long Branch Park-bound
2705,2024-09-01 14:30:03,2024-09-01 14:41:01,1901,909 Destiny USA,Destiny USA-bound
3196,2024-09-01 14:31:01,2024-09-01 14:49:02,1909,909 Destiny USA,Destiny USA-bound
1112,2024-09-01 14:33:01,2024-09-01 14:59:02,1765,909 Destiny USA,Fairgrounds-bound
351,2024-09-01 14:33:01,2024-09-01 14:55:01,1751,901 State Fair - Hub,hub-bound
554,2024-09-01 14:37:02,2024-09-01 14:56:02,1755,907 Long Branch Park,Fairgrounds-bound
1220,2024-09-01 14:39:02,2024-09-01 14:49:02,1767,909 Destiny USA,Destiny USA-bound
2706,2024-09-01 14:41:01,2024-09-01 15:02:02,1901,909 Destiny USA,Fairgrounds-bound
4721,2024-09-01 14:43:01,2024-09-01 15:01:02,2242,901 State Fair - Hub,hub-bound
2573,2024-09-01 14:45:02,2024-09-01 15:05:01,1900,907 Long Branch Park,Fairgrounds-bound
3197,2024-09-01 14:49:02,2024-09-01 15:18:01,1909,909 Destiny USA,Fairgrounds-bound
1221,2024-09-01 14:49:02,2024-09-01 15:23:02,1767,909 Destiny USA,Fairgrounds-bound
352,2024-09-01 14:55:01,2024-09-01 15:12:02,1751,901 State Fair - Hub,Fairgrounds-bound
555,2024-09-01 14:56:02,2024-09-01 15:09:02,1755,907 Long Branch Park,Long Branch Park-bound
1113,2024-09-01 14:59:02,2024-09-01 15:09:02,1765,909 Destiny USA,Destiny USA-bound
4722,2024-09-01 15:01:02,2024-09-01 15:21:03,2242,901 State Fair - Hub,Fairgrounds-bound
2707,2024-09-01 15:02:02,2024-09-01 15:13:01,1901,909 Destiny USA,Destiny USA-bound
2574,2024-09-01 15:05:01,2024-09-01 15:21:03,1900,907 Long Branch Park,Long Branch Park-bound
1114,2024-09-01 15:09:02,2024-09-01 15:32:01,1765,909 Destiny USA,Fairgrounds-bound
556,2024-09-01 15:09:02,2024-09-01 15:35:01,1755,907 Long Branch Park,Fairgrounds-bound
353,2024-09-01 15:12:02,2024-09-01 15:23:02,1751,901 State Fair - Hub,hub-bound
2708,2024-09-01 15:13:01,2024-09-01 15:32:01,1901,909 Destiny USA,Fairgrounds-bound
3198,2024-09-01 15:18:01,2024-09-01 15:29:02,1909,909 Destiny USA,Destiny USA-bound
4723,2024-09-01 15:21:03,2024-09-01 15:31:01,2242,901 State Fair - Hub,hub-bound
2575,2024-09-01 15:21:03,2024-09-01 15:47:01,1900,907 Long Branch Park,Fairgrounds-bound
354,2024-09-01 15:23:02,2024-09-01 15:50:02,1751,901 State Fair - Hub,Fairgrounds-bound
1222,2024-09-01 15:23:02,2024-09-01 15:33:01,1767,909 Destiny USA,Destiny USA-bound
4018,2024-09-01 15:28:03,2024-09-01 16:05:02,2233,901 State Fair - Hub,Fairgrounds-bound
3199,2024-09-01 15:29:02,2024-09-01 15:51:02,1909,909 Destiny USA,Fairgrounds-bound
4724,2024-09-01 15:31:01,2024-09-01 16:54:03,2242,901 State Fair - Hub,Fairgrounds-bound
2709,2024-09-01 15:32:01,2024-09-01 15:41:02,1901,909 Destiny USA,Destiny USA-bound
1115,2024-09-01 15:32:01,2024-09-01 15:39:02,1765,909 Destiny USA,Destiny USA-bound
1223,2024-09-01 15:33:01,2024-09-01 16:04:01,1767,909 Destiny USA,Fairgrounds-bound
557,2024-09-01 15:35:01,2024-09-01 15:46:02,1755,907 Long Branch Park,Long Branch Park-bound
1116,2024-09-01 15:39:02,2024-09-01 16:09:02,1765,909 Destiny USA,Fairgrounds-bound
2405,2024-09-01 15:40:02,2024-09-01 16:15:02,1803,909 Destiny USA,Fairgrounds-bound
2333,2024-09-01 15:40:02,2024-09-01 16:09:02,1802,909 Destiny USA,Fairgrounds-bound
2710,2024-09-01 15:41:02,2024-09-01 16:15:02,1901,909 Destiny USA,Fairgrounds-bound
558,2024-09-01 15:46:02,2024-09-01 16:13:01,1755,907 Long Branch Park,Fairgrounds-bound
2576,2024-09-01 15:47:01,2024-09-01 16:00:01,1900,907 Long Branch Park,Long Branch Park-bound
1337,2024-09-01 15:49:01,2024-09-01 16:37:02,1768,909 Destiny USA,Fairgrounds-bound
355,2024-09-01 15:50:02,2024-09-01 16:07:02,1751,901 State Fair - Hub,hub-bound
3200,2024-09-01 15:51:02,2024-09-01 16:01:02,1909,909 Destiny USA,Destiny USA-bound
2577,2024-09-01 16:00:01,2024-09-01 16:21:01,1900,907 Long Branch Park,Fairgrounds-bound
3201,2024-09-01 16:01:02,2024-09-01 16:30:07,1909,909 Destiny USA,Fairgrounds-bound
1639,2024-09-01 16:01:02,2024-09-01 16:20:01,1773,909 Destiny USA,Fairgrounds-bound
1224,2024-09-01 16:04:01,2024-09-01 16:13:01,1767,909 Destiny USA,Destiny USA-bound
4019,2024-09-01 16:05:02,2024-09-01 16:24:01,2233,901 State Fair - Hub,hub-bound
356,2024-09-01 16:07:02,2024-09-01 16:26:02,1751,901 State Fair - Hub,Fairgrounds-bound
1117,2024-09-01 16:09:02,2024-09-01 16:31:01,1765,909 Destiny USA,Destiny USA-bound
2334,2024-09-01 16:09:02,2024-09-01 16:39:01,1802,909 Destiny USA,Destiny USA-bound
559,2024-09-01 16:13:01,2024-09-01 16:41:00,1755,907 Long Branch Park,Long Branch Park-bound
1225,2024-09-01 16:13:01,2024-09-01 16:47:01,1767,909 Destiny USA,Fairgrounds-bound
2711,2024-09-01 16:15:02,2024-09-01 16:32:02,1901,909 Destiny USA,Destiny USA-bound
2406,2024-09-01 16:15:02,2024-09-01 16:34:02,1803,909 Destiny USA,Destiny USA-bound
2578,2024-09-01 16:21:01,2024-09-01 16:49:02,1900,907 Long Branch Park,Long Branch Park-bound
4020,2024-09-01 16:24:01,2024-09-01 16:47:01,2233,901 State Fair - Hub,Fairgrounds-bound
357,2024-09-01 16:26:02,2024-09-01 16:44:02,1751,901 State Fair - Hub,hub-bound
3202,2024-09-01 16:30:07,2024-09-01 16:45:01,1909,909 Destiny USA,Destiny USA-bound
1118,2024-09-01 16:31:01,2024-09-01 17:19:02,1765,909 Destiny USA,Fairgrounds-bound
2712,2024-09-01 16:32:02,2024-09-01 16:50:01,1901,909 Destiny USA,Fairgrounds-bound
2407,2024-09-01 16:34:02,2024-09-01 17:27:01,1803,909 Destiny USA,Fairgrounds-bound
1338,2024-09-01 16:37:02,2024-09-01 16:50:01,1768,909 Destiny USA,Destiny USA-bound
2335,2024-09-01 16:39:01,2024-09-01 17:39:02,1802,909 Destiny USA,Fairgrounds-bound
415,2024-09-01 16:40:02,2024-09-01 17:53:00,1752,901 State Fair - Hub,Fairgrounds-bound
560,2024-09-01 16:41:00,2024-09-01 17:06:03,1755,907 Long Branch Park,Fairgrounds-bound
1640,2024-09-01 16:42:03,2024-09-01 17:00:04,1773,901 State Fair - Hub,Fairgrounds-bound
358,2024-09-01 16:44:02,2024-09-01 17:11:02,1751,901 State Fair - Hub,Fairgrounds-bound
3203,2024-09-01 16:45:01,2024-09-01 17:28:01,1909,909 Destiny USA,Fairgrounds-bound
1226,2024-09-01 16:47:01,2024-09-01 17:01:01,1767,909 Destiny USA,Destiny USA-bound
4021,2024-09-01 16:47:01,2024-09-01 17:06:03,2233,901 State Fair - Hub,hub-bound
2579,2024-09-01 16:49:02,2024-09-01 17:15:02,1900,907 Long Branch Park,Fairgrounds-bound
1339,2024-09-01 16:50:01,2024-09-01 17:35:02,1768,909 Destiny USA,Fairgrounds-bound
2713,2024-09-01 16:50:01,2024-09-01 17:04:01,1901,909 Destiny USA,Destiny USA-bound
1641,2024-09-01 17:00:04,2024-09-01 17:18:03,1773,901 State Fair - Hub,hub-bound
1227,2024-09-01 17:01:01,2024-09-01 17:57:02,1767,909 Destiny USA,Fairgrounds-bound
2714,2024-09-01 17:04:01,2024-09-01 17:42:01,1901,909 Destiny USA,Fairgrounds-bound
561,2024-09-01 17:06:03,2024-09-01 17:19:02,1755,907 Long Branch Park,Long Branch Park-bound
4022,2024-09-01 17:06:03,2024-09-01 17:32:02,2233,901 State Fair - Hub,Fairgrounds-bound
4608,2024-09-01 17:06:03,2024-09-01 18:17:02,2241,901 State Fair - Hub,Fairgrounds-bound
359,2024-09-01 17:11:02,2024-09-01 17:33:02,1751,901 State Fair - Hub,hub-bound
2580,2024-09-01 17:15:02,2024-09-01 17:35:02,1900,907 Long Branch Park,Long Branch Park-bound
4250,2024-09-01 17:17:02,2024-09-01 17:22:01,2237,907 Long Branch Park,Long Branch Park-bound
